Iter	fval		||grad||	alpha
0	31.05626974	40.76948089	0.00000000
1	14.60549762	27.89805255	0.06250000
2	0.16909394	0.88271819	1.00000000
3	-0.04828816	0.81207706	8.00000000
4	-1.05267110	0.77283064	1.00000000
5	-1.78004228	1.01028781	1.00000000
6	-3.24771388	0.79928477	1.00000000
7	-3.58781487	1.20094221	0.50000000
8	-4.01320374	0.56559088	1.00000000
9	-4.32116875	0.46702587	1.00000000
10	-4.51339220	0.50233078	1.00000000
11	-5.09493351	0.50559308	1.00000000
12	-5.37542539	0.49068429	1.00000000
13	-5.39921879	2.10476671	0.50000000
14	-5.49767457	0.28732115	1.00000000
15	-5.50296434	0.07505844	1.00000000
16	-5.50424249	0.03188395	1.00000000
17	-5.50481405	0.02590585	1.00000000
18	-5.50521778	0.01884972	1.00000000
19	-5.50537211	0.03342177	1.00000000
20	-5.50556479	0.01025245	1.00000000
21	-5.50562463	0.01333154	1.00000000
22	-5.50569470	0.01313975	1.00000000
23	-5.50580393	0.00788921	1.00000000
24	-5.50580889	0.01295873	1.00000000
25	-5.50582006	0.00508986	1.00000000
26	-5.50582117	0.00323159	1.00000000
27	-5.50582146	0.00105131	1.00000000
28	-5.50582153	0.00060718	1.00000000
29	-5.50582165	0.00083921	1.00000000
30	-5.50582171	0.00090217	1.00000000
31	-5.50582193	0.00184407	1.00000000
32	-5.50582220	0.00040167	1.00000000
33	-5.50582232	0.00051495	1.00000000
34	-5.50582238	0.00071536	1.00000000
35	-5.50582245	0.00079077	1.00000000
36	-5.50582253	0.00051089	0.50000000
37	-5.50582262	0.00084216	1.00000000
38	-5.50582273	0.00041900	1.00000000
39	-5.50582276	0.00038411	1.00000000
40	-5.50582278	0.00026659	1.00000000
41	-5.50582280	0.00029127	1.00000000
42	-5.50582280	0.00027291	0.50000000
43	-5.50582280	0.00004916	1.00000000
44	-5.50582280	0.00007090	1.00000000
45	-5.50582280	0.00006954	1.00000000
46	-5.50582280	0.00011301	1.00000000
47	-5.50582280	0.00005518	0.25000000
48	-5.50582281	0.00002491	1.00000000
49	-5.50582281	0.00001861	1.00000000
50	-5.50582281	0.00005287	1.00000000
