Iter	fval		||grad||	alpha
0	43.69213078	47.76552832	0.00000000
1	16.12610744	29.34744240	0.06250000
2	4.65887473	17.72911083	1.60421953
3	2.36438222	14.42842368	1.85553572
4	-1.04870612	6.88045367	0.53503756
5	-2.49975950	3.10566674	1.34469560
6	-3.76974132	4.84928575	5.52527702
7	-5.94228385	4.93917246	1.00371652
8	-9.64783470	3.24064666	0.37482102
9	-14.00895714	0.85666868	0.83514225
10	-14.42408829	0.91829106	1.26308697
11	-14.91657807	0.73576337	1.80574037
12	-15.77647442	0.80534633	1.36998400
13	-17.17060470	0.79193244	0.47364013
14	-18.31964428	0.42264690	1.29582635
15	-18.32914507	0.29852591	3.07592409
16	-18.34764971	0.28570207	0.05847068
17	-18.38287055	0.26321937	0.10402033
18	-18.44641114	0.22087407	0.20936546
19	-18.54397151	0.14431329	0.50187548
20	-18.57569763	0.16686971	2.01821321
21	-18.61682680	0.10294608	0.89992468
22	-18.64069309	0.08957043	3.34288969
23	-18.66814202	0.03338359	1.50777415
24	-18.67094834	0.02787150	2.66164957
25	-18.67499967	0.01327014	0.55912352
26	-18.67501128	0.01267596	2.01496363
27	-18.67503435	0.01254255	0.01144970
28	-18.67507996	0.01227418	0.02294254
29	-18.67516907	0.01173173	0.04691477
30	-18.67533843	0.01062389	0.09976736
31	-18.67563814	0.00830817	0.23146023
32	-18.67603391	0.00333875	0.68365889
33	-18.67603595	0.00325094	2.07297054
34	-18.67603994	0.00315890	0.04075687
35	-18.67604761	0.00297134	0.08075311
36	-18.67606167	0.00258630	0.17219026
37	-18.67608390	0.00179304	0.42974967
38	-18.67609024	0.00133700	1.82075315
39	-18.67609783	0.00086705	0.87122436
40	-18.67609962	0.00064752	2.29087106
41	-18.67610166	0.00011169	2.68209048
42	-18.67610173	0.00000374	1.03863047
43	-18.67610173	0.00000288	1.77041433
