Iter	fval		||grad||	alpha		delta		fcal		gcal		hcal
0	6.28560000e+03	5.61588154e+03	0.00000000e+00		1		1		0
1	9.01691623e+02	1.48806372e+03	1.00000000e+00	0.00000000e+00		3		2		1
2	1.79626984e+02	1.10580479e+03	9.94890671e-01	0.00000000e+00		8		3		2
3	1.51820774e+02	1.42537220e+03	2.37887005e+00	0.00000000e+00		11		4		3
4	9.67796706e+01	1.17616283e+03	1.41807526e-01	1.31072000e+01		13		5		4
5	1.84846413e+01	4.46877732e+02	5.55798561e-01	1.31072000e+01		15		6		5
6	1.50049498e+01	3.72395234e+02	1.77659268e+00	3.27680000e+00		19		7		6
7	9.67776589e+00	1.97883161e+02	4.74666326e-01	0.00000000e+00		21		8		7
8	8.08055987e+00	1.54355346e+02	2.30420651e+00	0.00000000e+00		23		9		8
9	5.85150841e+00	1.91442469e+01	8.05877482e-01	1.63840000e+00		25		10		9
10	4.86667742e+00	4.33780455e+01	1.65455590e-01	2.04800000e-01		29		11		10
11	4.16696663e+00	5.71986441e+01	6.16570903e-01	0.00000000e+00		32		12		11
12	3.27194558e+00	4.85847493e+01	1.10287101e+00	0.00000000e+00		34		13		12
13	2.54348858e+00	6.91792561e+01	1.66691928e+00	0.00000000e+00		36		14		13
14	1.71812854e+00	6.62670571e+00	1.09269466e+00	0.00000000e+00		38		15		14
15	1.39334754e+00	2.31921255e+01	2.12491268e-01	0.00000000e+00		42		16		15
16	1.04135407e+00	3.28600390e+01	1.05318823e+00	0.00000000e+00		44		17		16
17	6.26548867e-01	6.04562304e+00	1.24840064e+00	0.00000000e+00		46		18		17
18	4.69138052e-01	1.31948969e+01	3.44466336e-01	0.00000000e+00		50		19		18
19	2.91059652e-01	1.51247825e+01	1.12566899e+00	0.00000000e+00		52		20		19
20	1.04783826e-01	2.51664741e+00	1.67079193e+00	0.00000000e+00		54		21		20
21	6.26672347e-02	8.46811835e+00	7.06560242e-01	0.00000000e+00		58		22		21
22	1.64198320e-02	5.65027527e-01	1.07770199e+00	0.00000000e+00		60		23		22
23	5.75102176e-03	2.81216474e+00	7.77199497e-01	0.00000000e+00		64		24		23
24	3.80066929e-03	2.50745083e+00	2.11772202e+00	0.00000000e+00		66		25		24
25	1.07681428e-03	1.10524319e+00	5.04315994e-01	0.00000000e+00		68		26		25
26	2.94991833e-04	3.35501072e-01	1.03492623e+00	0.00000000e+00		71		27		26
27	1.80447583e-05	5.25895126e-02	1.45533463e+00	0.00000000e+00		74		28		27
28	1.66337281e-05	6.38334324e-02	1.87919687e+00	0.00000000e+00		79		29		28
29	1.39338024e-05	5.83263967e-02	8.67196173e-02	0.00000000e+00		81		30		29
30	9.06568740e-06	4.69194097e-02	1.97718097e-01	0.00000000e+00		83		31		30
31	1.96342498e-06	2.19389902e-02	5.45807825e-01	0.00000000e+00		85		32		31
32	1.24511960e-06	1.64937954e-02	1.82253061e+00	0.00000000e+00		88		33		32
33	2.21853267e-07	6.93190354e-03	5.73461195e-01	0.00000000e+00		90		34		33
34	5.31457717e-09	1.11469142e-03	1.15019890e+00	0.00000000e+00		94		35		34
35	3.95913079e-10	3.03049862e-04	1.27376271e+00	0.00000000e+00		101		36		35
36	1.21108569e-10	1.67754961e-04	1.55278217e+00	0.00000000e+00		106		37		36
37	2.19086766e-12	2.25424840e-05	1.13460548e+00	0.00000000e+00		109		38		37
38	1.06197615e-12	1.56956110e-05	1.69619939e+00	0.00000000e+00		116		39		38
39	4.21593151e-15	9.88782700e-07	1.06301617e+00	0.00000000e+00		118		40		39
40	3.88641779e-15	9.49358074e-07	1.96012406e+00	0.00000000e+00		127		41		40
41	3.25532853e-15	8.68865829e-07	8.47860020e-02	0.00000000e+00		129		42		41
