Iter	fval		||grad||	alpha
0	31.05626974	40.76948089	0.00000000
1	14.60549762	27.89805255	0.06250000
2	-0.44306639	0.62691138	1.00000000
3	-0.80895750	0.66970343	1.00000000
4	-2.33796742	1.66535361	1.00000000
5	-2.96322650	0.90854492	1.00000000
6	-3.62888514	0.63320121	1.00000000
7	-4.06942864	0.61339288	1.00000000
8	-4.34692580	0.53164372	1.00000000
9	-4.69936309	0.44540184	1.00000000
10	-4.97550948	0.44355449	1.00000000
11	-5.23149345	0.42397699	1.00000000
12	-5.40772014	0.30929646	1.00000000
13	-5.48691714	0.14485586	1.00000000
14	-5.50314013	0.04891639	1.00000000
15	-5.50499012	0.02008163	1.00000000
16	-5.50534610	0.01284302	1.00000000
17	-5.50559361	0.01071408	1.00000000
18	-5.50573892	0.00847556	1.00000000
19	-5.50580346	0.00446671	1.00000000
20	-5.50582003	0.00168584	1.00000000
21	-5.50582258	0.00059029	1.00000000
22	-5.50582280	0.00015825	1.00000000
23	-5.50582281	0.00002476	1.00000000
24	-5.50582281	0.00000265	1.00000000
25	-5.50582281	0.00000032	1.00000000
